ID,TR_1_EventInd,TR_2_EventInd,TR_3_EventInd,feature_10_A,feature_10_B,feature_10_F,feature_10_G,feature_1_A,feature_1_B,feature_1_C,feature_1_D,feature_1_E,feature_1_F,feature_1_G,feature_2_A,feature_2_B,feature_2_C,feature_2_D,feature_2_E,feature_2_F,feature_2_G,feature_3_A,feature_3_B,feature_3_C,feature_3_D,feature_3_E,feature_3_F,feature_3_G,feature_4_A,feature_4_B,feature_4_C,feature_4_E,feature_4_F,feature_4_G,feature_5_A,feature_5_B,feature_5_C,feature_5_D,feature_5_E,feature_5_F,feature_5_G,feature_6_A,feature_6_B,feature_6_C,feature_6_D,feature_6_E,feature_6_F,feature_6_G,feature_7_A,feature_7_B,feature_7_C,feature_7_D,feature_7_E,feature_7_F,feature_7_G,feature_8_A,feature_8_B,feature_8_C,feature_8_D,feature_8_E,feature_8_F,feature_8_G,feature_9_A,feature_9_B,feature_9_C,feature_9_D,feature_9_E,feature_9_F,feature_9_G,feature_X_A,feature_X_B,feature_X_C,feature_X_D,index_1,index_2,index_3,Target
1166,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.017,1.0547089263174054,-0.7496219077225121,,,,0
1167,,,,0.0,0.0,0.0,0.0,0.0,0.01,-1.901394351180563,-0.1089949198755613,134.54185680714286,1.0,0.0,1.0,0.007,0.3767867130135541,0.0004739939644889,50.06892844285714,1.0,0.0,1.0,0.006,0.917763410832978,-0.9505258699527352,153.02749939285712,1.0,0.0,1.0,0.003,1.3029163108004902,,0.0,0.0,1.0,0.023,0.7598941095025665,-0.4515417275376749,42.583589235714285,1.0,1.0,1.0,0.005,1.09713852102583,-2.1044638703368883,188.3972852285714,1.0,0.0,1.0,0.004,1.122596993782331,-1.1028250574282858,293.76392737142857,1.0,0.0,1.0,0.021,1.2648874610885747,-0.2728627060075212,15.961623864285713,1.0,4.0,1.0,0.044,0.4343240560915261,-0.7640393534939656,4.5851428571428565,0.0,0.0,0,0.042,-1.827033089790204,-1.043701945880453,,,,0
1168,,,,0.0,0.015,0.0,0.0,1.0,0.004,-1.348678635704528,-0.4358387782889821,181.0690001,0.0,0.0,1.0,0.008,-1.2274801943449316,-0.6617677762566201,48.99142855,0.0,1.0,1.0,0.011,-1.3632112398753355,0.2043202331351301,181.99957145,0.0,2.0,0.0,0.005,0.341607957087867,140.72195794285716,1.0,0.0,1.0,0.023,1.426752048554767,-0.6770841355275693,382.2427148,1.0,2.0,0.0,0.014,-0.266506315090954,-0.589598573785158,350.5945713642857,1.0,0.0,1.0,0.01,-0.8586073507241806,-1.0352296243782952,429.3524294,0.0,0.0,1.0,0.028,0.8074130358905457,0.1782137350944758,226.5175710642857,1.0,0.0,1.0,0.032,-1.877345308388136,-0.1183284862686566,4.2622857142857145,0.0,1.0,0,0.026,0.7732159353048217,0.2743526233716521,,,,1
1169,,1.0,,0.0,0.025,0.0,0.0,0.0,0.008,0.1481636666968493,-0.4985174234928389,123.62664310714284,0.0,0.0,1.0,0.007,0.3538270819625639,-0.9027392885187456,42.99364284285714,1.0,0.0,0.0,0.013,-0.7764287543402114,-0.4768976844933877,117.78128595714288,1.0,0.0,0.0,0.006,0.0682758830557389,104.81334957142856,0.0,0.0,1.0,0.025,0.8296369560007545,0.1045699923699165,13.008857107142855,1.0,1.0,0.0,0.008,-0.3390355103322885,-0.0696509416068806,112.37650018571428,1.0,0.0,1.0,0.007,-0.3737771519498886,-0.3916131873366016,212.14635697142856,1.0,0.0,0.0,0.029,-0.4882478984739923,0.6662198641207685,14.64209052857143,0.0,0.0,1.0,0.047,-0.2499385687942527,-0.22750606993973,1.9959285714285715,0.0,2.0,1,0.006,-0.0978453589460029,-0.2280848067495114,,,,1
1170,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009,0.3658775600018629,-0.8170901964340506,,,,1
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.055,0.3704547771984233,-0.0240828773464053,,,,1
1172,,,,1.0,0.032,0.0,1.0,0.0,0.005,0.2471863250316153,-0.3730642130848156,167.86978595714285,0.0,1.0,1.0,0.009,-1.8374475029116344,0.0038024490853319,65.43878557142858,0.0,0.0,1.0,0.022,-1.0903150366530747,0.9565985392314712,223.1949998928572,0.0,1.0,0.0,0.003,-0.1155431638567552,109.04421396428572,1.0,0.0,1.0,0.047,1.7318205115319136,2.052690503037741,162.60521415,1.0,2.0,1.0,0.009,0.3372890364728539,0.7396871542781067,338.78150132857144,1.0,2.0,1.0,0.009,0.2849584333709711,0.6393787979317868,414.5057841357143,1.0,2.0,0.0,0.027,-1.1046265195859517,-0.4874424021026152,225.56790507142856,1.0,1.0,1.0,0.078,-1.1249081107985093,-0.2999241673369396,3.7159999999999993,0.0,1.0,1,0.058,2.1994658768979423,0.1274572775455327,,,,1
1173,,1.0,,1.0,0.028,0.0,1.0,1.0,0.011,-0.6414650930164641,-0.3764680901293584,167.8414996142857,1.0,0.0,1.0,0.008,-0.1822205577603617,-0.8090609558625076,61.97042856428572,0.0,0.0,0.0,0.021,-0.5702110485905775,-1.118804350391577,221.1932145428572,0.0,0.0,1.0,0.006,-0.2372715918580728,112.57372864285716,1.0,0.0,0.0,0.053,-0.0869937761458065,-1.0564184213108232,247.11733955000005,0.0,0.0,0.0,0.026,-0.4237137769847706,-0.3000336738201774,377.2255002428571,0.0,0.0,0.0,0.016,0.0498474598760511,-0.6863394440161644,452.23528615714287,0.0,0.0,1.0,0.064,-0.7539389455487094,-0.5569767524855781,298.1980235142857,0.0,0.0,1.0,0.037,0.9169731806008397,-0.2847014173151535,3.718642857142857,1.0,0.0,1,0.021,-0.0272410613169266,-0.8079594478681817,,,,1
1174,,,,0.0,0.014,0.0,3.0,1.0,0.004,-0.2253622526627272,-0.0806410732157584,116.3730716857143,1.0,0.0,0.0,0.014,0.357546932685892,1.1594832811806737,46.41050010714286,1.0,0.0,1.0,0.016,1.999044092254524,2.253927036778006,136.5419287714286,1.0,3.0,0.0,0.008,-1.3210006826613825,113.0957571357143,0.0,0.0,0.0,0.156,0.8104277254690663,3.3834442073424063,27.23219636428572,1.0,0.0,0.0,0.04,-0.939236538656446,3.349304587300561,128.94699953571427,1.0,0.0,0.0,0.013,0.7173917779371111,2.676720314626091,232.5510718357143,1.0,0.0,0.0,0.059,1.017965211676228,2.707007985025625,17.562704864285717,1.0,0.0,1.0,0.067,-0.3888865297167086,-0.840887407942236,2.509642857142857,0.0,2.0,1,0.038,1.2546166037941897,-0.3776942774046103,,,,0
1175,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.031,-1.3853929370388771,-1.4847426295029766,,,,1
1176,,,,1.0,0.014,0.0,0.0,0.0,0.003,0.9103272876804251,-1.163074227879678,115.98564287857144,1.0,2.0,1.0,0.01,0.9477203616983046,-1.2038564268555083,50.1937142,0.0,0.0,0.0,0.009,0.9808348960138068,-0.1910388861076616,157.97271427857143,0.0,0.0,0.0,0.004,-0.5898285659350077,111.86740743571428,0.0,2.0,1.0,0.039,1.706709552044483,0.7579936708647651,55.19317848571429,0.0,4.0,0.0,0.009,0.7550225307499803,-1.375726570467483,172.9292864,0.0,0.0,1.0,0.007,0.8849558226684611,-1.3851180490659185,275.5234285642857,0.0,0.0,0.0,0.025,0.5075587621610531,-1.0319841988316494,21.278838042857146,1.0,0.0,1.0,0.055,0.9830781261985276,-0.3908479836024545,6.706714285714285,0.0,1.0,1,0.049,-0.8169662617286828,0.7148741374771217,,,,0
1177,,,,1.0,0.014,0.0,1.0,1.0,0.005,0.5613123816722401,-1.4578107382519376,167.85464255714288,1.0,3.0,1.0,0.012,0.7302788135451733,-0.8465092146384672,61.8613571142857,0.0,1.0,1.0,0.019,1.175913054891638,-1.3787910979306883,220.8247145714286,0.0,3.0,0.0,0.005,0.7752808589301469,112.67557152857142,1.0,0.0,1.0,0.051,1.248251514258882,-0.9034697551620032,248.35685741428568,1.0,3.0,1.0,0.021,0.4891944736385849,-1.0377801984850925,377.2057858857143,0.0,1.0,1.0,0.015,0.848195250939965,-1.386190134058815,452.6375721357143,0.0,1.0,1.0,0.035,0.1553644032291703,-1.323819859899292,300.08052364285714,1.0,1.0,0.0,0.069,-1.287469921794003,-0.3025719088763268,3.7292857142857136,1.0,0.0,1,0.057,1.770555290609248,1.7752345673340242,,,,0
1178,,,,0.0,0.02,0.0,0.0,1.0,0.005,1.0668967871552593,-0.4209420069985072,122.74692875,1.0,0.0,1.0,0.004,1.2914002069557,-0.0163946862935887,50.46471412857143,1.0,2.0,1.0,0.017,0.6921187481456313,1.335338767618783,150.38699944285713,1.0,1.0,1.0,0.005,-0.5616787655850434,,0.0,1.0,1.0,0.017,2.2562249999040467,0.5798720995629695,39.55296412857143,1.0,2.0,1.0,0.005,0.5001560386766882,-1.139074156382373,174.50699997857146,1.0,2.0,1.0,0.004,0.1499599489540374,-1.052866296293429,276.7815709,1.0,1.0,1.0,0.025,0.6710045381982129,-1.029459191726236,18.41542377857143,0.0,1.0,1.0,0.032,1.2055677721117095,-1.0945924645663532,5.319928571428571,0.0,2.0,0,0.217,0.7815390721048702,1.8293717069018405,,,,1
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.08,-1.955278682938036,-0.4814613008912317,,,,0
1180,,,,1.0,0.025,0.0,4.0,1.0,0.012,-1.650544850189707,0.5745510179589939,122.64507158571428,0.0,1.0,0.0,0.007,-1.0011916592878485,1.430230556601849,43.77671421428571,0.0,0.0,0.0,0.014,0.4493660257698092,0.6057072482898038,122.38278586428572,1.0,0.0,0.0,0.004,2.1927004956561915,104.92764262142856,1.0,3.0,1.0,0.03,2.009394828127491,1.8989696015267463,16.253321407142856,1.0,4.0,0.0,0.01,0.7300915091048211,-0.1867992702572244,115.10307157857144,1.0,0.0,0.0,0.006,0.4674359947171949,1.9596422944133909,215.3918567285714,1.0,0.0,1.0,0.025,1.7379462520000042,-0.2011789412279755,13.85615715,0.0,1.0,1.0,0.078,1.9277612990489312,0.3450459737269339,1.8517857142857144,1.0,6.0,1,0.008,1.586077850468949,0.2487347966966764,,,,1
1181,,,,1.0,0.027,0.0,0.0,0.0,0.013,-1.159394931590436,-1.122227944885725,167.02771398571429,0.0,1.0,1.0,0.01,-0.2717125997224895,-0.6513661697537643,49.42628561428572,0.0,1.0,1.0,0.015,0.7072654825607702,-0.4208124233007191,182.87207193571427,0.0,1.0,0.0,0.003,2.4017274292431927,135.06570687857143,1.0,8.0,1.0,0.037,-0.5052896470027625,-0.3390470555510129,171.39357102142858,0.0,1.0,1.0,0.013,-0.2477934923523056,-0.3431810680361415,304.5252145214286,0.0,1.0,1.0,0.029,0.2209939465163119,-0.4571602417135301,401.4971437714286,0.0,1.0,1.0,0.059,-0.7431927346145184,-0.0626783808800944,274.1700727142857,0.0,1.0,1.0,0.043,0.7761393019103492,-0.8418300653027725,5.638000000000001,1.0,1.0,1,0.024,0.1830234840797475,-0.0575178735070228,,,,1
1182,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.083,-0.911589068313822,-1.4137599476951097,,,,1
1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.016,0.3159642822412591,-1.508703035915141,,,,0
1184,,,,0.0,0.039,0.0,0.0,1.0,0.006,1.0495700550710465,-0.8909910713227331,173.85335702857142,1.0,5.0,0.0,0.012,0.2731565657657467,-0.8676643187290926,57.34307147857143,0.0,0.0,0.0,0.026,-0.4220567291954528,-1.1726958111965928,206.5862866,0.0,0.0,0.0,0.013,-1.2835621040202114,118.72734312857142,1.0,0.0,0.0,0.049,-1.3355828230521472,-0.7510037593863527,252.84692845,0.0,0.0,0.0,0.023,-1.2176122343208888,-0.7905288042047584,358.10328585,0.0,0.0,1.0,0.021,-0.5881747695415921,-0.8825812139505468,445.1314302428572,0.0,0.0,0.0,0.051,-1.6499469511121012,-0.3105089968166175,320.58145131428574,0.0,0.0,1.0,0.041,1.2619308245638154,-1.3436058766572383,4.328142857142857,1.0,2.0,1,0.034,-0.0520220766927298,-0.5380125997334204,,,,1
1185,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.039,1.6307482830739586,-0.5095998321397816,,,,0
1186,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.044,1.059494510490513,-1.4298684611840489,,,,0
1187,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.096,1.784799888622621,2.0633572352077745,,,,1
1188,,,,1.0,0.018,0.0,1.0,0.0,0.009,1.498755410806366,0.7147371492400538,116.31378595,1.0,0.0,1.0,0.007,0.7248383862023671,-0.0474926457557609,46.29414295714285,1.0,0.0,1.0,0.007,1.016903954113363,-0.7649015498233048,136.37478584285714,1.0,1.0,1.0,0.005,-2.4308774468587435,113.13943569285712,0.0,0.0,1.0,0.015,1.4902213418116954,-0.8745558850271131,26.99698205714286,1.0,1.0,1.0,0.007,1.215877348114241,-0.5943290344173935,128.58685669285714,1.0,1.0,1.0,0.004,1.0053760078010816,-0.4705730216577526,232.1865003428572,1.0,1.0,1.0,0.015,1.673433616768163,1.1796373453221547,17.391457235714284,1.0,3.0,0.0,0.062,-1.403601534178324,0.5277227959445792,2.504285714285714,0.0,0.0,0,0.059,1.3635157222851562,-0.11222646479778,,,,0
1189,,,,0.0,0.113,0.0,0.0,0.0,0.014,-1.1848613753954576,-0.5430107127765562,143.58771377142858,0.0,1.0,0.0,0.044,-1.202637277910829,1.5415449680839095,50.7608571,0.0,2.0,0.0,0.078,-1.1586729273712892,1.7282468468292913,155.7229284,0.0,0.0,0.0,0.018,2.233314558073855,108.63978606428572,1.0,3.0,0.0,0.115,-1.1074767574613094,1.021895832827857,55.22953581428572,0.0,0.0,0.0,0.07,-1.2874128123864532,0.4925665728516186,204.5832141142857,0.0,0.0,0.0,0.066,-1.4525176358155252,1.0560497385730545,308.04535737857145,0.0,0.0,0.0,0.117,-1.0733452457009198,1.380694598556188,28.95283807142857,0.0,0.0,0.0,0.189,-0.2389763910217328,-0.5925425558807496,4.1705,0.0,0.0,1,0.158,-0.1502085986902646,0.8814089234048519,,,,1
1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.008,1.7928560337433397,107.23204243571428,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.011,1.916650233390576,-0.1675847178248824,,,,1
1191,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.018,1.0714715414853075,-0.5588994711093583,,,,0
1192,,,,1.0,0.022,0.0,1.0,0.0,0.005,-0.6187103666833416,-0.3572592282356088,116.85614303571428,1.0,1.0,0.0,0.009,-0.4558270876623093,-0.0769043619378605,47.03271435714286,1.0,0.0,0.0,0.013,-1.1395735478287143,-0.3832803891557465,137.27871433571428,1.0,0.0,0.0,0.009,1.4566728113568068,112.84777860714286,0.0,1.0,0.0,0.036,-1.733161179513258,-0.3201722358576239,28.542642757142858,1.0,0.0,0.0,0.016,-1.486326570686873,0.5429597051366911,130.84164245714285,1.0,0.0,0.0,0.009,-2.369848089599484,0.5004124147384844,234.53185752857144,1.0,0.0,0.0,0.038,-1.2238980095331382,-0.5836454127923694,18.6209525,1.0,0.0,0.0,0.077,-0.2236197759541541,-0.2168218693689763,2.5385714285714283,0.0,0.0,1,0.089,-0.4925754088874118,0.202600038191852,,,,0
1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.003,1.110340247283807,134.8230007642857,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.021,0.8945789374894658,-0.6100756917278447,,,,0
1194,,,,1.0,0.016,0.0,1.0,0.0,0.01,0.8130232751058196,0.7095161732374619,121.6822143,1.0,0.0,1.0,0.009,1.3589219987998749,-0.3235226281188111,54.71421427857143,1.0,1.0,1.0,0.011,1.4972510714000953,-0.2128936092866441,146.1599287785714,1.0,1.0,1.0,0.006,-1.80844218563844,,0.0,0.0,1.0,0.037,0.9710040579048056,0.0978316117943805,46.13660711428571,1.0,1.0,1.0,0.012,1.5007929599499812,0.7310027840423444,148.88271407142858,1.0,1.0,1.0,0.011,1.6494514503424709,1.7020535683506195,254.7059998,1.0,1.0,1.0,0.027,1.6548061899335564,0.5908595911583219,22.42196172857143,1.0,2.0,0.0,0.053,0.9066474104621132,-0.4312649698945932,2.7407142857142857,1.0,0.0,0,0.199,-1.790293082507366,0.5264979525857161,,,,0
1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.013,-1.524213392613949,-1.7222473499021198,,,,1
1196,1.0,,,0.0,0.017,0.0,0.0,1.0,0.009,0.4789483693234988,-0.70123348378691,140.09521390714283,1.0,2.0,0.0,0.006,-0.6422775052591798,-0.6006429462237007,50.91864280714286,1.0,0.0,0.0,0.01,0.8813151063182942,0.5227951166283092,156.38557120714285,1.0,0.0,0.0,0.003,1.0805413446764869,108.12815004285714,1.0,0.0,1.0,0.011,0.85598414853789,-1.22036574270939,48.37517861428572,1.0,0.0,1.0,0.005,1.4096497655445053,-0.7003588374759653,197.16628517857143,1.0,0.0,1.0,0.004,1.4507412910184432,1.0530979683721082,304.0697847428572,1.0,0.0,1.0,0.038,1.4838898972125838,-0.1439031591075207,20.01164287142857,1.0,1.0,0.0,0.037,-1.572473103223537,-1.0114302921169396,4.5860714285714295,1.0,0.0,1,0.024,0.6791726007881541,-0.9214506617232818,,,,1
1197,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.046,1.3626262401506375,-0.2312713208142517,0.0,0.0,1.0,0
1198,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.038,1.5462361068885655,-0.1303435450068297,,,,1
1199,,,,0.0,0.035,0.0,1.0,1.0,0.005,2.062575055238569,-0.7871685487336909,119.28064313571429,1.0,3.0,0.0,0.014,0.2633232331006018,0.7051382190008614,40.10500010714286,1.0,0.0,0.0,0.017,-1.0580763062807002,1.1918266563742717,110.02414285714283,1.0,0.0,1.0,0.019,-1.9488284846192807,109.82434967142858,0.0,1.0,0.0,0.027,0.7026005389708548,-0.7757811741022816,9.736285714285714,1.0,0.0,0.0,0.013,0.9785826516389716,0.3517233240255099,106.94657186428572,1.0,0.0,0.0,0.01,-1.958137573622129,1.21733961300189,203.8177142428572,1.0,0.0,0.0,0.037,0.0926130200226549,0.9432091675461352,14.283652414285717,1.0,0.0,1.0,0.08,-1.9442333800978908,0.6641964136894984,2.117785714285714,0.0,1.0,0,0.134,-3.005137429353433,2.7549193504908813,,,,1
1200,,1.0,,1.0,0.02,0.0,3.0,0.0,0.005,1.6464365792222906,-0.3005192650812728,121.30307157142856,1.0,7.0,1.0,0.006,0.9924099739450248,-0.6491510749429916,50.29249988571429,0.0,1.0,0.0,0.015,-0.0670172221109582,0.2419869586452085,150.12321387857142,0.0,0.0,0.0,0.003,,,0.0,2.0,1.0,0.024,-0.1553929207985196,-0.5303667842898111,39.89992842857143,0.0,1.0,1.0,0.013,0.0254925743587943,-0.6463433895006312,172.3827857,1.0,3.0,1.0,0.011,0.8407910125473813,-0.2945610192786421,274.61264215,1.0,3.0,1.0,0.045,1.221888512469466,0.9441162947931356,19.33081902857143,0.0,3.0,1.0,0.036,-0.6394973034053,-1.4059683400928202,5.461428571428572,0.0,1.0,1,0.047,-1.3028369073671997,-1.583185609868735,,,,1
1201,,,,1.0,0.024,0.0,3.0,1.0,0.006,-0.0639739749269247,0.093937744793767,171.39371390714288,1.0,2.0,0.0,0.009,-0.9578005055862504,-0.304836502489439,59.79449991428571,0.0,0.0,0.0,0.023,-1.906679293405012,0.9213796422677564,215.12621482857145,0.0,0.0,0.0,0.004,1.16694426855904,115.11937868571428,1.0,4.0,0.0,0.051,-1.905189663176022,0.1154433523045052,259.7835713785714,0.0,0.0,1.0,0.022,-0.940946590623882,-0.0251335447870462,370.1544282928572,0.0,1.0,1.0,0.016,-0.5786287965230479,-0.2420706790617493,451.2317155857143,0.0,1.0,1.0,0.052,0.0925886662285822,0.0092013304383399,320.5411421214286,1.0,1.0,0.0,0.059,0.0675382946396813,-1.962366354712048,4.086571428571428,1.0,1.0,1,0.022,-1.632701797628196,-0.7669800327608498,,,,0
1202,,,,0.0,0.033,0.0,0.0,0.0,0.012,2.2056184035704067,0.6908711391481634,125.36664287857144,1.0,1.0,0.0,0.016,-2.616577859783773,1.5351661431149548,51.08378557857143,0.0,0.0,0.0,0.025,-2.7089830698406225,1.5427152226649987,153.56085652142858,0.0,0.0,0.0,0.008,-2.3525555930050586,,0.0,0.0,0.0,0.032,-2.6486407410365707,2.2891833876537424,40.738035614285714,0.0,0.0,0.0,0.023,-2.873580144004575,2.257969097124344,180.8272851428572,0.0,0.0,0.0,0.023,-2.888733630539636,2.371483202512979,284.7927848,0.0,0.0,0.0,0.024,-1.2162966816480651,-0.4397133745665613,17.210114278571428,0.0,0.0,1.0,0.036,-1.2910801641503524,-1.0849586317338689,5.281142857142857,0.0,0.0,1,0.085,2.446010651077021,2.8658592817029453,,,,0
1203,,,,1.0,0.054,0.0,2.0,0.0,0.018,0.9589787440242908,2.4613400138527908,177.18678540000002,1.0,0.0,0.0,0.014,1.6362369481898775,1.7491936863933928,54.75571428571429,1.0,0.0,1.0,0.038,2.725735206377949,2.4736611684815464,162.07178552142855,1.0,2.0,0.0,0.008,-2.406538661895673,105.3155141,0.0,0.0,0.0,0.05,-2.329163633129477,2.1732912564972526,123.19260747857145,1.0,0.0,1.0,0.019,-1.50829723993568,2.187336605237991,280.5674297142857,1.0,0.0,1.0,0.021,1.397794083087358,1.1968128075169555,341.40592934999995,1.0,2.0,0.0,0.033,1.900400247440322,-0.1925519044737565,141.55795668571426,1.0,9.0,0.0,0.058,0.7271386940114515,1.03151319872512,2.1014285714285714,1.0,3.0,1,0.099,1.991273925165184,1.2156692407689882,,,,0
1204,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.037,-0.5697055116481654,-0.8021852978720577,,,,1
1205,,,,1.0,0.042,0.0,1.0,0.0,0.012,0.7317883592229223,0.4892779722564142,112.66114297142856,0.0,0.0,0.0,0.061,-1.7051343455301249,1.604393581512548,48.22557134285714,0.0,1.0,0.0,0.04,-2.2018812314135423,0.7820873774336851,123.36135713571429,0.0,0.0,1.0,0.014,-3.0193878123850126,121.57019277142858,0.0,0.0,0.0,0.066,-1.759987423312105,0.4059082224479164,5.393982142857143,0.0,0.0,0.0,0.046,-2.092896866961788,0.7180490943142954,108.46571428571428,0.0,0.0,0.0,0.044,-2.278932273679528,1.4180772442833212,209.11307188571428,0.0,0.0,0.0,0.051,-1.742583574898715,-0.4911929651928622,15.531623757142857,0.0,1.0,0.0,0.173,-1.7156648692097485,-0.0586066302132744,5.257285714285715,0.0,0.0,1,0.127,-0.9232056695177764,1.7519044343578252,,,,1
1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.019,0.5138174425055005,-1.911742029413388,,,,0
1207,,,,1.0,0.078,0.0,0.0,0.0,0.016,-1.4211990279155258,3.087512204328743,173.55442795000002,1.0,0.0,0.0,0.025,1.861287776632086,0.809885322767376,50.534714292857146,1.0,6.0,0.0,0.05,2.082513724017524,2.529332811131541,147.33378535714283,1.0,1.0,1.0,0.023,-2.336288095342268,106.3381853642857,0.0,0.0,0.0,0.074,0.4699489306403896,2.6058507207865915,109.48544669285714,1.0,0.0,0.0,0.037,0.8393923460150393,2.180667256358704,259.85614385,1.0,0.0,0.0,0.028,1.6159913759064235,2.3576853597833187,322.5111432857143,1.0,1.0,0.0,0.072,0.2452979724633229,0.6717696556786842,102.27635678571428,1.0,0.0,1.0,0.207,1.2280961695959305,3.1112267573026817,2.271571428571429,0.0,1.0,0,0.059,1.201726930166931,-0.0516703864505684,,,,1
1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.017,0.09366724070136,0.1992384570429506,,,,1
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01,-0.7349288991439719,-1.5093407544038255,,,,0
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.025,1.0550999610303653,-1.6912023005953976,,,,0
1211,,,,0.0,0.014,0.0,0.0,1.0,0.007,0.2434594921379982,0.1770133885199853,123.49800019285712,1.0,1.0,0.0,0.01,-0.2767768878667918,-1.2701073538425844,56.47249991428571,1.0,3.0,1.0,0.017,1.7319836743450463,-0.9538692651458196,149.12850037142854,1.0,3.0,0.0,0.006,-0.7515631279175649,,0.0,1.0,1.0,0.023,-0.0209360821893579,-0.1361056543220845,50.64369638571428,1.0,1.0,0.0,0.01,1.0414239693516174,-1.4104968344885471,154.4137143714286,1.0,3.0,0.0,0.008,0.3296792345946365,-1.171707790659449,261.4903562857143,1.0,3.0,0.0,0.028,-1.013443327185055,-0.6552444305433731,22.423009407142857,0.0,0.0,0.0,0.035,-0.2588417854228939,-1.3356171335220162,3.278357142857143,1.0,0.0,0,0.07,0.1806270729821447,-0.3447412205715837,,,,0
1212,,,,0.0,0.032,0.0,0.0,1.0,0.004,1.7985742955786554,-0.614756266686419,168.47678558571428,1.0,2.0,1.0,0.007,0.9324398906760256,1.3696683718908276,64.51099987857143,0.0,1.0,1.0,0.012,1.6577360747929069,-0.7166360272483949,223.32764269285715,1.0,1.0,1.0,0.004,0.3443506286213192,110.13094967142855,1.0,0.0,1.0,0.025,1.6960323671705997,0.5729249047472369,189.1099284928572,1.0,3.0,1.0,0.014,1.3383663827885928,-0.6803311375730815,354.6640018857143,1.0,1.0,1.0,0.008,1.4215532601730123,-1.1082378322419164,431.56742746428574,1.0,1.0,1.0,0.106,2.693029171584698,3.1820210030807625,232.62395365714283,1.0,4.0,0.0,0.055,1.3644262177561055,-0.4873503535479543,3.7864285714285706,1.0,0.0,1,0.05,0.7222427217360253,-0.882454550492536,,,,1
